CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,55.5,100,25.1,30,383.6,500,99.6,100,100.9,120,55.1,60,45.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,83,100,28.3,30,483.5,500,95,100,99.9,120,40.7,60,56.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,99.8,100,25.7,30,489.6,500,96.4,100,116.3,120,42.9,60,40.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,73.3,100,28.4,30,450.2,500,96.9,100,104.5,120,56.2,60,51.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,56,100,20.3,30,411.4,500,96.7,100,101.4,120,53.1,60,53.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,76.9,100,18.1,30,457.4,500,98.2,100,117.9,120,48.2,60,40.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,82,100,8.5,30,497.5,500,95.6,100,96.6,120,59.8,60,52.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,85.5,100,22.9,30,487.8,500,98.8,100,117.7,120,43.4,60,49.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,66.9,100,6.2,30,473,500,96.5,100,102.2,120,48.2,60,49.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,62.8,100,24.1,30,435.9,500,96.3,100,93,120,57,60,43.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,61.5,100,15.6,30,384.8,500,95.9,100,108.4,120,45,60,49.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.8,6.8,80.8,100,6.2,30,413.6,500,98.5,100,87,120,57.2,60,40.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,91.7,100,5.9,30,466.9,500,96.9,100,82.7,120,54.8,60,59.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.8,98.5,100,27.7,30,407.7,500,99.5,100,87.4,120,59,60,45.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,60.5,100,18,30,471.6,500,97,100,118.8,120,42.2,60,46.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,68.7,100,21.1,30,463.2,500,97.6,100,102.1,120,49.4,60,54.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,97.6,100,26,30,402.8,500,97.4,100,112.1,120,56.1,60,57.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,98,100,22,30,423.8,500,99,100,101.4,120,51.9,60,46.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,90,100,24,30,493.7,500,97.9,100,80.5,120,47.5,60,40.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,74.7,100,6.8,30,416.5,500,98.5,100,94.3,120,57.4,60,50.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,91.1,100,23.2,30,476.7,500,96.6,100,87.3,120,57.7,60,55.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,85,100,21.7,30,432.7,500,99.7,100,87.9,120,46.7,60,42.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,74.3,100,25.6,30,401.8,500,95.1,100,101.7,120,40.6,60,56.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,78.2,100,25.4,30,440.5,500,96.9,100,101.1,120,45.9,60,41.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,81,100,25.8,30,398.4,500,97.8,100,111.9,120,49.5,60,45.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,80,100,16.8,30,468,500,99.3,100,105.6,120,54.8,60,41.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,98.6,100,17.6,30,430.7,500,97.8,100,118.2,120,57.3,60,45.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,76.5,100,13.7,30,382.3,500,95.6,100,91.8,120,40.5,60,48.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,70.1,100,10.2,30,386.7,500,96.5,100,114.8,120,44.4,60,53.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,65.9,100,26.1,30,465.7,500,96,100,101.1,120,51,60,47.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,62,100,19,30,469.3,500,96.6,100,105.7,120,41.8,60,58.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,62.4,100,18.1,30,459.6,500,96,100,114.9,120,44.1,60,58.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,88.1,100,12.4,30,434.4,500,98.1,100,98.5,120,58.7,60,43.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,66.8,100,9.6,30,381.2,500,97.3,100,117,120,40.9,60,51.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,90.7,100,14.6,30,390.8,500,99.5,100,100.1,120,54.4,60,42.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,98.2,100,11.1,30,404.6,500,95.3,100,86.4,120,47.4,60,57.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.8,6.8,71,100,23.9,30,472.1,500,95.5,100,83.6,120,48.8,60,52.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,73.7,100,23.1,30,386.7,500,95.2,100,89.9,120,47.3,60,53.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.8,6.8,56.6,100,15.1,30,492,500,98.7,100,104.3,120,55.7,60,51.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,83.1,100,22.4,30,461.3,500,99.5,100,99.4,120,58.2,60,41.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.8,6.8,86,100,23.8,30,432,500,95,100,81.1,120,57.2,60,52.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,99.5,100,23.8,30,410.2,500,98.7,100,100.9,120,44.1,60,40.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,55.4,100,5.4,30,406.4,500,96.2,100,94.7,120,48.9,60,49.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.8,96.9,100,24.9,30,490.1,500,96.7,100,118.3,120,50.7,60,43.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.8,6.8,63.2,100,16,30,483,500,99.7,100,85.8,120,48.9,60,53.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,77.8,100,15.5,30,450.8,500,99.6,100,89,120,53.8,60,43,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.8,6.8,63,100,17.3,30,407.5,500,99.8,100,98.4,120,45.4,60,47.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,81,100,9.6,30,422.1,500,96.2,100,94.6,120,55.4,60,46.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,89.1,100,8.8,30,453.2,500,97.7,100,85.7,120,42.4,60,40.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,88.9,100,24.9,30,432.9,500,95.2,100,105.9,120,50.6,60,50.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,80.2,100,22.6,30,415.5,500,97.3,100,95.1,120,52.9,60,55.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,62,100,7,30,388,500,97.8,100,118,120,50.7,60,51.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,88.5,100,12.8,30,478.3,500,97,100,80.1,120,44.8,60,49.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,69,100,20.8,30,450.7,500,100,100,113.5,120,52.9,60,55,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,89.9,100,15.9,30,443.3,500,98.8,100,93.9,120,58.2,60,46.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,72.3,100,10.9,30,389.7,500,95.5,100,119.2,120,44.8,60,45.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,91.7,100,20.3,30,400,500,99.2,100,110.6,120,59.3,60,59.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.5,6.8,62.1,100,24.3,30,422.7,500,97.1,100,103.1,120,41.3,60,44.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,61.8,100,20.2,30,437.5,500,95.9,100,114.1,120,43.3,60,53.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,81,100,7.6,30,474.1,500,96.4,100,102.4,120,53.7,60,57.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,94.5,100,6.1,30,440.9,500,95.7,100,86.1,120,47.1,60,45.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,68.8,100,27.7,30,441.2,500,98.5,100,92.7,120,53.2,60,54.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,85.7,100,15.6,30,389.2,500,98.4,100,117.7,120,56.1,60,58,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,63.3,100,20.7,30,418,500,96.5,100,85.8,120,49.3,60,44.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,63.6,100,19.2,30,412.9,500,97.5,100,106.7,120,54.3,60,54,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.5,6.8,82.5,100,5.5,30,490.7,500,95.4,100,104.9,120,59.9,60,42.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.8,6.8,60.9,100,22.6,30,443.1,500,99.5,100,118,120,57.1,60,52.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.8,91.2,100,29.3,30,429.2,500,99.5,100,84.3,120,48.4,60,49.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,76.6,100,20.1,30,435.8,500,98.6,100,116.3,120,47.7,60,57.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,67,100,15.7,30,426.9,500,97.7,100,95.5,120,47.6,60,50.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,92.2,100,27.6,30,405.5,500,96.4,100,107.3,120,43.1,60,50.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,74.4,100,28.1,30,416.1,500,97.1,100,116.4,120,45.5,60,40.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,61.7,100,24.4,30,407.6,500,98.4,100,81.3,120,41.8,60,53.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,70,100,9.3,30,436.5,500,96.1,100,118.4,120,59.1,60,51.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,81.6,100,20.6,30,391.2,500,97.6,100,87.4,120,55,60,52.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.5,6.8,58.1,100,22.7,30,393.8,500,98.8,100,90.6,120,59.5,60,56.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,84.3,100,6.8,30,429.5,500,95.5,100,88.9,120,51.6,60,51.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.8,6.8,78.9,100,10.1,30,470.5,500,99.5,100,112.2,120,54.4,60,45.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,75.3,100,5.1,30,403.3,500,97.7,100,85.6,120,42.9,60,54.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,96.9,100,15.8,30,462.6,500,97.3,100,104.9,120,47.1,60,43.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,83.3,100,13.9,30,432.2,500,95.1,100,100.6,120,51.3,60,55.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,84,100,8.8,30,470.1,500,99.1,100,91.2,120,57.3,60,47.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,85.2,100,22.3,30,412.1,500,95.8,100,111.8,120,44.1,60,49.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,79.5,100,15.1,30,452.1,500,98.2,100,90.9,120,58.5,60,55.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,72.2,100,5.8,30,483.7,500,97.7,100,118.4,120,58.9,60,50.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,78.3,100,22.8,30,386.8,500,97,100,118.5,120,59.3,60,40.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,71.3,100,22.2,30,438.9,500,97.3,100,80.1,120,49.2,60,51.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,97,100,22.6,30,492.4,500,98.4,100,108.1,120,40.4,60,49,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,76.6,100,22.7,30,435.1,500,95.7,100,118.9,120,51.2,60,45.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,73.9,100,15,30,492,500,99.2,100,104.8,120,59.1,60,56,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,89.3,100,22.6,30,462.2,500,98.3,100,83.6,120,43.1,60,45.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,57.9,100,21.9,30,479.5,500,97.6,100,89.1,120,47.4,60,50.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,65.1,100,21.9,30,441.6,500,99.2,100,112.3,120,47.8,60,57.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,74.3,100,20.5,30,428.9,500,96.5,100,104.8,120,41.3,60,59.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,56.7,100,26.7,30,466.3,500,95.4,100,105.4,120,53.4,60,47.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,92.9,100,24.2,30,447.4,500,97.5,100,105.2,120,51.6,60,43.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,56.7,100,12.3,30,434,500,96.6,100,108.5,120,59.7,60,46.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,94,100,15.8,30,458.9,500,98.6,100,107.6,120,55.1,60,59.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,89.7,100,13.2,30,427,500,95.9,100,98.9,120,53.6,60,42.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,75,100,7.8,30,450.6,500,98,100,94.1,120,42.8,60,44.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,85.7,100,13,30,392.8,500,96.9,100,100.7,120,46.9,60,49.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,89,100,5.7,30,462.7,500,95.6,100,114.4,120,42.2,60,45.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,66.5,100,16.1,30,419.3,500,96.3,100,106.9,120,52.2,60,44.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,76,100,15,30,406.8,500,97.3,100,88.3,120,58.8,60,43.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,74,100,7.1,30,400.8,500,97.8,100,100.5,120,52.9,60,41,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,76.3,100,24.8,30,485.7,500,96,100,117.3,120,56.1,60,59.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,96.6,100,16.9,30,397.3,500,98.1,100,102.5,120,55.5,60,49.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.8,6.8,91.1,100,16.6,30,472.4,500,97.7,100,113.3,120,49.8,60,55.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,79.1,100,16.4,30,401,500,99.9,100,108.4,120,46.6,60,57.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.8,6.8,88.3,100,14.3,30,438.6,500,96.6,100,109.6,120,55.2,60,59.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,77.8,100,5.4,30,480.3,500,95.3,100,97.8,120,45.8,60,56.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,92.5,100,10,30,429.3,500,97.3,100,118,120,44.8,60,41.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,87.5,100,10,30,489.8,500,99.3,100,97.1,120,57,60,58.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.6,6.8,97.8,100,29.8,30,462.9,500,96.5,100,117.5,120,47.3,60,45.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,71.4,100,13.5,30,384.8,500,96.7,100,84.4,120,55.9,60,48.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.8,6.8,92.2,100,16.6,30,454.1,500,98.2,100,104,120,44.9,60,40.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,56.5,100,21.1,30,444.2,500,95.9,100,100,120,49.9,60,46.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,90,100,8.5,30,455.2,500,97.3,100,106.5,120,48.4,60,41,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,77.1,100,23.9,30,412.2,500,96,100,103.2,120,46.2,60,50.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,56.9,100,21.4,30,399.4,500,99.7,100,97,120,47.4,60,52.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,85.2,100,9.7,30,401.6,500,96,100,93.3,120,43.1,60,54.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,60.7,100,7.7,30,485.4,500,95.8,100,87.9,120,42.1,60,42.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,69.2,100,23.3,30,457.1,500,99.2,100,84.7,120,51,60,53.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.8,6.8,66.4,100,14.4,30,454.7,500,97.8,100,91.7,120,57.4,60,48.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,87.5,100,7.2,30,436.4,500,95.1,100,100.3,120,53.5,60,46.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,61.3,100,24.9,30,486.3,500,99.2,100,82.6,120,52.6,60,51.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,56.7,100,17.9,30,438.3,500,98.3,100,86.6,120,58.1,60,52.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.8,6.8,81.6,100,9.1,30,461,500,95.1,100,119.9,120,42.8,60,42,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.8,6.8,77.8,100,28.1,30,427,500,98,100,109.8,120,52.2,60,56.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,91.6,100,27.7,30,413.3,500,98.6,100,99.3,120,50.7,60,52.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.5,6.8,70.8,100,14.3,30,496.2,500,96.8,100,100,120,41.8,60,58,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,74.4,100,16.5,30,473.6,500,99.8,100,112,120,43.8,60,45.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.7,6.8,57.1,100,22.6,30,485,500,96.4,100,113.6,120,53,60,51.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.6,6.8,90,100,16.4,30,452.3,500,99.5,100,97.4,120,56.7,60,47.3,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,89.2,100,19.1,30,447.2,500,96.2,100,84.8,120,46.4,60,53.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,82,100,22.2,30,384.4,500,99.8,100,114.8,120,44.3,60,50.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.6,6.8,83.6,100,27.3,30,496.4,500,97,100,115.4,120,58.6,60,54,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.8,6.8,99.9,100,12.1,30,457.4,500,98.5,100,83.6,120,42.3,60,43.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.8,6.8,73.9,100,6,30,457.8,500,99.6,100,98.2,120,51.7,60,50.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.8,76.2,100,21.1,30,473.4,500,96.8,100,101.1,120,45.2,60,50.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,82.4,100,6.6,30,409.5,500,97.1,100,109.4,120,54.6,60,50.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,67,100,14.4,30,397.7,500,99.8,100,102.9,120,58.5,60,57.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,62.5,100,5.8,30,425.7,500,95.3,100,101.8,120,54.5,60,45.6,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,77.9,100,16.6,30,431.1,500,96.9,100,118.9,120,42.6,60,59.8,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.6,6.8,93.9,100,8.6,30,415.6,500,99.2,100,111.3,120,42.3,60,46.2,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.8,6.8,97.3,100,21.4,30,466.8,500,96.9,100,119.8,120,50,60,48.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.5,6.8,57.4,100,28.9,30,401,500,97.3,100,84.6,120,42.6,60,57.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.6,6.8,67.4,100,5.3,30,465.4,500,99.9,100,89.4,120,52.5,60,42.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.7,6.8,67.4,100,17.2,30,490.2,500,97,100,111.8,120,46.4,60,42.1,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.7,6.8,78.9,100,13.1,30,489.8,500,95.5,100,114.9,120,43.7,60,42.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.5,6.8,66.4,100,28.8,30,492.5,500,98.3,100,107.7,120,48.9,60,40.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,84.9,100,5.8,30,390.5,500,97.5,100,85.1,120,42.7,60,55.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.6,6.8,80.9,100,27.7,30,467.4,500,96.9,100,103.1,120,59,60,43.4,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.5,6.8,64.5,100,7.3,30,431.4,500,98.9,100,85.6,120,43.7,60,54.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,rainfed,6.8,6.8,89.5,100,22,30,425.8,500,97.2,100,95.4,120,51,60,56.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,irrigated,6.8,6.8,99.4,100,27.8,30,388.8,500,96.9,100,109.6,120,41.9,60,49.7,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,rainfed,6.8,6.8,68.8,100,27,30,387.1,500,97,100,115.6,120,56.5,60,59.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Nov,May,irrigated,6.7,6.8,79.8,100,7,30,417.1,500,95.9,100,103.2,120,46.8,60,54.9,60
cauliflower,colecrops,sandy Loamy soil,rabi,Dec,Jun,rainfed,6.7,6.8,62.2,100,25.7,30,480.6,500,97.4,100,117.7,120,49.9,60,47.5,60
cauliflower,colecrops,sandy Loamy soil,rabi,Oct,Apr,irrigated,6.7,6.8,64.1,100,13,30,453,500,99.1,100,118.8,120,52.2,60,52.4,60
